ERG.site,Stn Id,Stn Name,CIMIS Region,Date,Jul,Precip,max.temp,min.temp,avg.temp,RH.max,RH.min,RH.avg,wind.speed
Barstow,234,Newberry Springs II,San Bernardino,11/02/2015,306,0,28.1,10.3,18,85,12,38,5.6
Barstow,234,Newberry Springs II,San Bernardino,11/03/2015,307,0,17.4,7.1,11.8,69,35,52,4.6
Barstow,234,Newberry Springs II,San Bernardino,11/04/2015,308,0,14,2.6,8.8,73,39,59,3.3
Barstow,234,Newberry Springs II,San Bernardino,11/05/2015,309,0,15.1,-0.1,7.5,78,23,44,2
Barstow,234,Newberry Springs II,San Bernardino,11/06/2015,310,0,18.2,-0.5,9,64,19,35,2.4
Barstow,234,Newberry Springs II,San Bernardino,11/07/2015,311,0,19.3,-0.3,9.7,57,19,33,2.2
Barstow,234,Newberry Springs II,San Bernardino,11/08/2015,312,0,19.8,1.1,10,53,18,31,2.1
Barstow,234,Newberry Springs II,San Bernardino,11/09/2015,313,0,19.6,5.2,12.7,56,35,45,4.9
Barstow,234,Newberry Springs II,San Bernardino,11/10/2015,314,0,15.7,3.7,10.3,65,27,46,6
Barstow,234,Newberry Springs II,San Bernardino,11/11/2015,315,0,17.2,0.6,7.8,77,19,41,2.5
Barstow,234,Newberry Springs II,San Bernardino,11/12/2015,316,0,18,-1.4,7.6,48,15,28,2.4
Barstow,234,Newberry Springs II,San Bernardino,11/13/2015,317,0,20.8,1.4,10.2,37,13,23,2.5
Barstow,234,Newberry Springs II,San Bernardino,11/14/2015,318,0,20.4,1.4,10.1,39,14,24,2.2
Barstow,234,Newberry Springs II,San Bernardino,11/15/2015,319,0,20.3,1,8.9,83,19,46,4.9
Barstow,234,Newberry Springs II,San Bernardino,11/16/2015,320,0,14,2,8.1,60,22,40,6.8
Barstow,234,Newberry Springs II,San Bernardino,11/17/2015,321,0,16.3,-2.3,7.5,57,12,26,3.1
Barstow,234,Newberry Springs II,San Bernardino,11/18/2015,322,0,20.7,5.2,11.5,43,18,28,3
Barstow,234,Newberry Springs II,San Bernardino,11/19/2015,323,0,22.2,1.8,11.4,58,15,31,2.1
Barstow,234,Newberry Springs II,San Bernardino,11/20/2015,324,0,23.9,5.1,13.2,42,15,28,2.2
Barstow,234,Newberry Springs II,San Bernardino,11/21/2015,325,0,21.5,3,11.7,58,12,28,2.4
Barstow,234,Newberry Springs II,San Bernardino,11/22/2015,326,0,20.5,1,10,39,9,20,2.2
Barstow,234,Newberry Springs II,San Bernardino,11/23/2015,327,0,21,1.3,11.1,34,10,20,2
Barstow,234,Newberry Springs II,San Bernardino,11/24/2015,328,0,23.2,2.8,13.6,61,13,34,4.5
Barstow,234,Newberry Springs II,San Bernardino,11/25/2015,329,0,13.7,4.2,9.4,62,22,42,7.8
Barstow,234,Newberry Springs II,San Bernardino,11/26/2015,330,0,11.6,-2.1,5.5,78,29,47,2.4
Barstow,234,Newberry Springs II,San Bernardino,11/27/2015,331,0,11.7,-2.3,6,42,23,31,1.5
Barstow,234,Newberry Springs II,San Bernardino,11/28/2015,332,0,11.7,-4.4,3.8,49,22,33,2
Barstow,234,Newberry Springs II,San Bernardino,11/29/2015,333,0,11.9,-4.4,3.5,51,18,31,2
Barstow,234,Newberry Springs II,San Bernardino,11/30/2015,334,0,11.9,-5.6,2.7,47,18,30,2.3
Barstow,234,Newberry Springs II,San Bernardino,12/01/2015,335,0,14.5,-4.5,4.4,44,14,26,2.3
Barstow,234,Newberry Springs II,San Bernardino,12/02/2015,336,0,15.8,-3.8,5.7,40,13,24,2.2
Barstow,234,Newberry Springs II,San Bernardino,12/03/2015,337,0,16.3,-1.3,6.5,35,14,23,1.9
Barstow,234,Newberry Springs II,San Bernardino,12/04/2015,338,0,17.2,1.4,8.3,64,31,45,3.5
Barstow,234,Newberry Springs II,San Bernardino,12/05/2015,339,0,16.2,-1.9,6.7,82,25,49,2.3
Barstow,234,Newberry Springs II,San Bernardino,12/06/2015,340,0,15.1,-0.3,5.8,56,22,38,2.1
Barstow,234,Newberry Springs II,San Bernardino,12/07/2015,341,0,17.8,-0.9,7.9,50,15,28,2.5
Barstow,234,Newberry Springs II,San Bernardino,12/08/2015,342,0,20.6,2.7,10.8,36,14,24,2.3
Barstow,234,Newberry Springs II,San Bernardino,12/09/2015,343,0,21,1.5,11.5,45,12,26,2
Barstow,234,Newberry Springs II,San Bernardino,12/10/2015,344,0,25.1,0.3,14.1,65,13,34,4.8
Barstow,234,Newberry Springs II,San Bernardino,12/11/2015,345,0,14,4.5,10.4,62,35,50,7.5
Barstow,234,Newberry Springs II,San Bernardino,12/12/2015,346,0,14.6,2.1,7.9,63,22,44,4
Barstow,234,Newberry Springs II,San Bernardino,12/13/2015,347,0,21.3,1,9.5,86,23,50,5.7
Barstow,234,Newberry Springs II,San Bernardino,12/14/2015,348,0,11.3,-0.1,5.6,69,34,52,7.2
Barstow,234,Newberry Springs II,San Bernardino,12/15/2015,349,0,10.4,-3.5,2.9,75,20,44,2.9
Barstow,234,Newberry Springs II,San Bernardino,12/16/2015,350,0,10.4,-5.7,2.3,64,21,37,2.6
Barstow,234,Newberry Springs II,San Bernardino,12/17/2015,351,0,11.5,-5.8,2.6,63,17,36,2
Barstow,234,Newberry Springs II,San Bernardino,12/18/2015,352,0,12.5,-4.4,3.7,60,19,35,2
Barstow,234,Newberry Springs II,San Bernardino,12/19/2015,353,0,15,-4,6,90,18,48,2.8
Barstow,234,Newberry Springs II,San Bernardino,12/20/2015,354,0,11.4,1.5,6.7,79,52,66,4.4
Barstow,234,Newberry Springs II,San Bernardino,12/21/2015,355,0,16.4,-1.5,8.2,87,46,63,4.4
Barstow,234,Newberry Springs II,San Bernardino,12/22/2015,356,0,19.3,13,16.2,60,46,,10.8
Barstow,234,Newberry Springs II,San Bernardino,12/23/2015,357,0,14.8,6.2,10.8,66,35,52,7.8
Barstow,234,Newberry Springs II,San Bernardino,12/24/2015,358,0,15,2.6,8.4,69,16,44,7.2
Barstow,234,Newberry Springs II,San Bernardino,12/25/2015,359,0,10.1,-1.7,5.1,72,24,48,4.8
Barstow,234,Newberry Springs II,San Bernardino,12/26/2015,360,0,9.8,-1.1,5.3,52,11,21,4.8
Barstow,234,Newberry Springs II,San Bernardino,12/27/2015,361,0,7.7,-8.6,0.4,42,14,25,1.9
Barstow,234,Newberry Springs II,San Bernardino,12/28/2015,362,0,9.9,-8.7,1.6,56,25,43,3.1
Barstow,234,Newberry Springs II,San Bernardino,12/29/2015,363,0,10.1,-4.2,2.7,82,29,53,3.1
Barstow,234,Newberry Springs II,San Bernardino,12/30/2015,364,0,10.3,-6.2,1.5,73,27,48,1.9
Barstow,234,Newberry Springs II,San Bernardino,12/31/2015,365,0,9.9,-5.6,1.6,68,22,40,2.5
Barstow,234,Newberry Springs II,San Bernardino,01/01/2016,1,0,8.2,-9.1,0.5,61,21,35,2.1
Barstow,234,Newberry Springs II,San Bernardino,01/02/2016,2,0,10.3,-4.4,2.9,51,21,33,2.1
Barstow,234,Newberry Springs II,San Bernardino,01/03/2016,3,0,12.4,-2.2,5.1,50,24,34,3
Barstow,234,Newberry Springs II,San Bernardino,01/04/2016,4,0,14.8,2.6,8,88,29,49,2.5
Barstow,234,Newberry Springs II,San Bernardino,01/05/2016,5,0,11.7,1.3,7.8,96,71,86,2.9
Barstow,234,Newberry Springs II,San Bernardino,01/06/2016,6,0,13.8,4.3,7.6,94,49,74,4.5
Barstow,234,Newberry Springs II,San Bernardino,01/07/2016,7,0,11.3,3.4,6.6,90,52,71,4.6
Barstow,234,Newberry Springs II,San Bernardino,01/08/2016,8,0,12.2,1,5.8,83,37,63,3.6
Barstow,234,Newberry Springs II,San Bernardino,01/09/2016,9,0,12,-0.2,6,89,45,69,1.8
Barstow,234,Newberry Springs II,San Bernardino,01/10/2016,10,0,10.2,0.4,6.8,91,62,82,1.9
Barstow,234,Newberry Springs II,San Bernardino,01/11/2016,11,0,11.9,-1.1,4.5,93,35,65,2.2
Barstow,234,Newberry Springs II,San Bernardino,01/12/2016,12,0,13.7,-2.7,4.2,89,24,57,2.4
Barstow,234,Newberry Springs II,San Bernardino,1/13/2016,13,0,16,-3.1,6.3,84,29,61,3.6
Barstow,234,Newberry Springs II,San Bernardino,1/14/2016,14,0,15.1,3.9,9.5,81,36,55,3.5
Barstow,234,Newberry Springs II,San Bernardino,1/15/2016,15,0,18.5,6,11.9,76,32,52,5.4
Barstow,234,Newberry Springs II,San Bernardino,1/16/2016,16,0,17.6,3.4,9,87,32,58,2.3
Barstow,234,Newberry Springs II,San Bernardino,1/17/2016,17,0,16.1,0,8.5,85,32,55,1.9
Barstow,234,Newberry Springs II,San Bernardino,1/18/2016,18,0,19.9,3.6,11,85,40,64,4.2
Barstow,234,Newberry Springs II,San Bernardino,1/19/2016,19,0,14.3,3.7,8.6,97,50,82,2.1
Barstow,234,Newberry Springs II,San Bernardino,1/20/2016,20,0,16.6,4.6,9.8,95,56,82,2.3
Barstow,234,Newberry Springs II,San Bernardino,1/21/2016,21,0,16.1,0,10.8,99,35,51,3.2
Barstow,234,Newberry Springs II,San Bernardino,1/22/2016,22,0,14.6,0.1,7.1,89,34,62,1.6
Barstow,234,Newberry Springs II,San Bernardino,1/23/2016,23,0,19.7,2.7,9.8,85,32,57,4.3
Barstow,234,Newberry Springs II,San Bernardino,1/24/2016,24,0,15.7,3.7,9.4,75,29,51,3.5
Barstow,234,Newberry Springs II,San Bernardino,1/25/2016,25,0,16.6,2.6,8.5,80,24,49,3
Barstow,234,Newberry Springs II,San Bernardino,1/26/2016,26,0,15.1,-1.1,6.7,78,20,41,2.1
Barstow,234,Newberry Springs II,San Bernardino,1/27/2016,27,0,15.9,-1.1,7.3,57,17,35,2.2
Barstow,234,Newberry Springs II,San Bernardino,1/28/2016,28,0,19.6,0.3,9.4,65,16,36,2.5
Barstow,234,Newberry Springs II,San Bernardino,1/29/2016,29,0,21.8,4.2,13.6,58,22,38,3
Barstow,234,Newberry Springs II,San Bernardino,1/30/2016,30,0,23.1,12.6,17.2,70,28,45,9.2
Barstow,234,Newberry Springs II,San Bernardino,1/31/2016,31,0.5,19.6,4.2,10.9,82,38,62,8
Barstow,234,Newberry Springs II,San Bernardino,02/01/2016,32,0,12.2,0.3,6.3,58,14,38,6.6
Barstow,234,Newberry Springs II,San Bernardino,02/02/2016,33,0,11.2,-3.9,3.3,75,25,44,2.7
Barstow,234,Newberry Springs II,San Bernardino,02/03/2016,34,0,10.3,-6.4,2.6,75,17,37,1.9
Barstow,234,Newberry Springs II,San Bernardino,02/04/2016,35,0,14.4,-4.5,4.9,56,17,32,1.8
Barstow,234,Newberry Springs II,San Bernardino,02/05/2016,36,0,16.2,-2.5,6.7,64,20,37,2.2
Barstow,234,Newberry Springs II,San Bernardino,02/06/2016,37,0,17.5,-2.2,7.8,66,19,36,2.2
Barstow,234,Newberry Springs II,San Bernardino,02/07/2016,38,0,21.3,0.7,10.7,55,14,29,2.3
Barstow,234,Newberry Springs II,San Bernardino,02/08/2016,39,0,21.9,1.7,11.9,54,15,29,2.3
Barstow,234,Newberry Springs II,San Bernardino,02/09/2016,40,0,23.9,1.4,12.7,57,14,29,2.3
Barstow,234,Newberry Springs II,San Bernardino,02/10/2016,41,0,23.6,4.5,12.9,46,14,28,2.5
Barstow,234,Newberry Springs II,San Bernardino,02/11/2016,42,0,23.8,3.7,12.9,50,13,28,2.3
Barstow,234,Newberry Springs II,San Bernardino,02/12/2016,43,0,23.9,4,12.9,50,13,27,2.4
Barstow,234,Newberry Springs II,San Bernardino,2/13/2016,44,0,26.3,4.1,14.5,47,13,26,2.6
Barstow,234,Newberry Springs II,San Bernardino,2/14/2016,45,0,25.5,7.1,15.7,58,10,31,3.5
Barstow,234,Newberry Springs II,San Bernardino,2/15/2016,46,0,25.7,6.8,16,55,20,34,2.4
Barstow,234,Newberry Springs II,San Bernardino,2/16/2016,47,0,25.8,6.2,15.5,58,15,32,2.2
Barstow,234,Newberry Springs II,San Bernardino,2/17/2016,48,0.8,26.9,4.8,14.4,72,13,39,3.9
Barstow,234,Newberry Springs II,San Bernardino,2/18/2016,49,0,18.4,5.8,12.8,76,26,53,5.2
Barstow,234,Newberry Springs II,San Bernardino,2/19/2016,50,0,21.2,2.6,11.8,85,18,45,3.2
Barstow,234,Newberry Springs II,San Bernardino,2/20/2016,51,0,21.2,3.2,12.3,66,20,38,2.6
Barstow,234,Newberry Springs II,San Bernardino,2/21/2016,52,0,24.9,4.5,14.4,61,16,31,3.4
Barstow,234,Newberry Springs II,San Bernardino,2/22/2016,53,0,23.8,8.3,15.4,32,7,19,3.8
Barstow,234,Newberry Springs II,San Bernardino,2/23/2016,54,0,19.3,2.5,11.3,56,14,27,2.8
Barstow,234,Newberry Springs II,San Bernardino,2/24/2016,55,0,20.1,-0.6,10.5,48,10,21,2.2
Barstow,234,Newberry Springs II,San Bernardino,2/25/2016,56,0,23.4,2.4,12.6,38,10,20,2.4
Barstow,234,Newberry Springs II,San Bernardino,2/26/2016,57,0,25.5,3.8,15.5,41,11,21,2.4
Barstow,234,Newberry Springs II,San Bernardino,2/27/2016,58,0,26.7,12.2,18.5,53,13,,4.2
Barstow,234,Newberry Springs II,San Bernardino,2/28/2016,59,0,26.8,9.6,18,51,12,27,3
Barstow,234,Newberry Springs II,San Bernardino,2/29/2016,60,0,27.3,10.7,18.6,51,14,,3.1
Barstow,234,Newberry Springs II,San Bernardino,03/01/2016,61,0,28.9,8.9,19.6,40,13,,3.8
Barstow,234,Newberry Springs II,San Bernardino,03/02/2016,62,0,27.8,13.1,20,34,8,,4.3
Barstow,234,Newberry Springs II,San Bernardino,03/03/2016,63,0,28.1,11.2,19.9,40,6,,4.3
Barstow,234,Newberry Springs II,San Bernardino,03/04/2016,64,0,26.1,9.9,18,44,10,23,3.9
Barstow,234,Newberry Springs II,San Bernardino,03/05/2016,65,0,22,13.1,17.4,64,38,48,5.1
Barstow,234,Newberry Springs II,San Bernardino,03/06/2016,66,1.1,17.4,9.3,13.9,80,30,48,7.5
Barstow,234,Newberry Springs II,San Bernardino,03/07/2016,67,0.2,12.6,5.6,8.5,82,45,64,3.7
Barstow,234,Newberry Springs II,San Bernardino,03/08/2016,68,0,19,2.7,10.8,85,21,47,4.1
Barstow,234,Newberry Springs II,San Bernardino,03/09/2016,69,0,23.3,3.8,14.1,66,16,34,2.7
Barstow,234,Newberry Springs II,San Bernardino,03/10/2016,70,0,27.7,8.3,18.5,64,10,30,3.1
Barstow,234,Newberry Springs II,San Bernardino,03/11/2016,71,1.3,24.1,7.5,14.9,80,24,45,6
Barstow,234,Newberry Springs II,San Bernardino,03/12/2016,72,0,20.4,7.4,12.7,62,28,46,7.2
Barstow,234,Newberry Springs II,San Bernardino,3/13/2016,73,0,20.6,8.7,14.2,66,31,49,8.1
Barstow,234,Newberry Springs II,San Bernardino,3/14/2016,74,0,22.2,11.4,16.2,66,27,45,7.2
Barstow,234,Newberry Springs II,San Bernardino,3/15/2016,75,0,23.7,0,17.4,72,24,33,1.8
Barstow,234,Newberry Springs II,San Bernardino,3/16/2016,76,0,25.5,6.6,16.4,60,12,27,2.7
Barstow,234,Newberry Springs II,San Bernardino,3/17/2016,77,0,28.1,7.6,18.6,42,13,25,3.1
Barstow,234,Newberry Springs II,San Bernardino,3/18/2016,78,0,28.5,10.7,20.3,56,12,26,2.8
Barstow,234,Newberry Springs II,San Bernardino,3/19/2016,79,0,29.5,11.1,20.8,50,11,25,3.1
Barstow,234,Newberry Springs II,San Bernardino,3/20/2016,80,0,30.3,9.7,20.7,48,8,21,4.2
Barstow,234,Newberry Springs II,San Bernardino,3/21/2016,81,0,26.3,12.3,17.9,52,13,34,6.4
Barstow,234,Newberry Springs II,San Bernardino,3/22/2016,82,0,18.8,8,13.2,56,19,36,8.5
Barstow,234,Newberry Springs II,San Bernardino,3/23/2016,83,0,20.4,1.9,12.2,52,11,22,3
Barstow,234,Newberry Springs II,San Bernardino,3/24/2016,84,0,25.4,5.6,16,49,8,23,3.6
Barstow,234,Newberry Springs II,San Bernardino,3/25/2016,85,0,26.3,9.5,18.1,51,13,29,4.4
Barstow,234,Newberry Springs II,San Bernardino,3/26/2016,86,0,23.6,8.2,16.4,62,11,24,2.9
Barstow,234,Newberry Springs II,San Bernardino,3/27/2016,87,0,27.1,4.8,17.3,45,10,25,3.2
Barstow,234,Newberry Springs II,San Bernardino,3/28/2016,88,0.3,21.2,7.6,15.1,62,26,42,9
Barstow,234,Newberry Springs II,San Bernardino,3/29/2016,89,0,16.7,6.1,10.3,56,17,39,7.7
Barstow,234,Newberry Springs II,San Bernardino,3/30/2016,90,0,17.4,5,10.8,66,26,43,2.7
Barstow,234,Newberry Springs II,San Bernardino,3/31/2016,91,0,22.7,5.4,14.3,59,17,35,4.2
Barstow,234,Newberry Springs II,San Bernardino,04/01/2016,92,0,24.4,8.3,17.1,53,18,30,2.6
Barstow,234,Newberry Springs II,San Bernardino,04/02/2016,93,0,27.3,9,19,56,14,27,2.5
Barstow,234,Newberry Springs II,San Bernardino,04/03/2016,94,0,27.9,11.1,20.5,46,16,27,2.5
Barstow,234,Newberry Springs II,San Bernardino,04/04/2016,95,0,28.6,14.8,21.3,38,13,25,4.1
Barstow,234,Newberry Springs II,San Bernardino,04/05/2016,96,0,29.7,12.7,21.4,50,12,25,3
Barstow,234,Newberry Springs II,San Bernardino,04/06/2016,97,0,29.5,10,21.3,37,11,19,2.5
Barstow,234,Newberry Springs II,San Bernardino,04/07/2016,98,0,23.8,14.6,19.8,59,24,36,3.5
Barstow,234,Newberry Springs II,San Bernardino,04/08/2016,99,6.9,20,13.5,15.5,96,61,,2.5
Barstow,234,Newberry Springs II,San Bernardino,04/09/2016,100,0.7,19.7,12.1,15.3,86,47,68,3.1
Barstow,234,Newberry Springs II,San Bernardino,04/10/2016,101,0.6,22.2,11.5,15.7,87,36,61,3.3
Barstow,234,Newberry Springs II,San Bernardino,04/11/2016,102,0,21.9,8.9,15.4,90,46,65,2.3
Barstow,234,Newberry Springs II,San Bernardino,04/12/2016,103,0,25.5,11.1,18.3,85,28,52,3.7
Barstow,234,Newberry Springs II,San Bernardino,4/13/2016,104,0,27.1,13.7,19.6,65,26,43,5.4
Barstow,234,Newberry Springs II,San Bernardino,4/14/2016,105,0.5,23.1,12.7,17.3,54,22,34,9.4
Barstow,234,Newberry Springs II,San Bernardino,4/15/2016,106,0,20.6,8,14.7,54,16,30,4.9
Barstow,234,Newberry Springs II,San Bernardino,4/16/2016,107,0,24.1,11.5,17.8,30,16,22,4.2
Barstow,234,Newberry Springs II,San Bernardino,4/17/2016,108,0,25.5,11.9,19.7,31,13,20,2.6
Barstow,234,Newberry Springs II,San Bernardino,4/18/2016,109,0,30,6.2,19.2,51,11,23,1.9
Barstow,234,Newberry Springs II,San Bernardino,4/19/2016,110,0,30.2,11.3,21.8,43,12,24,3.2
Barstow,234,Newberry Springs II,San Bernardino,4/20/2016,111,0,31,11.7,21.7,32,9,19,3.2
Barstow,234,Newberry Springs II,San Bernardino,4/21/2016,112,0,31.2,10.5,21.8,39,12,21,3.2
Barstow,234,Newberry Springs II,San Bernardino,4/22/2016,113,0,29.1,11,19.4,56,17,31,6.5
Barstow,234,Newberry Springs II,San Bernardino,4/23/2016,114,0.1,23.2,10,16.2,57,16,36,5.1
Barstow,234,Newberry Springs II,San Bernardino,4/24/2016,115,0.1,24.5,9.9,16.6,53,21,37,5.6
Barstow,234,Newberry Springs II,San Bernardino,4/25/2016,116,0,17.8,8.3,12.8,57,23,36,8.5
Barstow,234,Newberry Springs II,San Bernardino,4/26/2016,117,0,23,6.4,15.2,50,18,31,5.1
Barstow,234,Newberry Springs II,San Bernardino,4/27/2016,118,0,23.9,11.7,17.2,59,15,31,7
Barstow,234,Newberry Springs II,San Bernardino,4/28/2016,119,2,21.9,8.3,14.9,83,28,48,5.6
Barstow,234,Newberry Springs II,San Bernardino,4/29/2016,120,0,25.7,10.2,18.2,68,22,38,5.5
Barstow,234,Newberry Springs II,San Bernardino,4/30/2016,121,1.1,19.5,9.5,14.6,80,39,56,3.7
Barstow,234,Newberry Springs II,San Bernardino,05/01/2016,122,0,25.6,8.9,18.2,77,20,41,2.1
Barstow,234,Newberry Springs II,San Bernardino,05/02/2016,123,0,28.3,11.5,20.3,63,19,33,2.6
Barstow,234,Newberry Springs II,San Bernardino,05/03/2016,124,0,30.2,9.9,21.6,52,14,26,2.7
Barstow,234,Newberry Springs II,San Bernardino,05/04/2016,125,0,33.3,12.7,23.4,49,12,27,3.9
Barstow,234,Newberry Springs II,San Bernardino,05/05/2016,126,0,25.1,12.4,17.3,66,26,45,6.4
Barstow,234,Newberry Springs II,San Bernardino,05/06/2016,127,0,22.3,9.7,15.9,69,30,46,4.8
Barstow,234,Newberry Springs II,San Bernardino,05/07/2016,128,0,22.4,10,16.5,72,28,44,4.1
Barstow,234,Newberry Springs II,San Bernardino,05/08/2016,129,0,26.3,10.9,18.1,69,27,45,4.8
Barstow,234,Newberry Springs II,San Bernardino,05/09/2016,130,0,29.9,12.7,21.3,67,22,39,4.4
Barstow,234,Newberry Springs II,San Bernardino,05/10/2016,131,0,31.5,15.5,22.9,62,24,40,3.2
Barstow,234,Newberry Springs II,San Bernardino,05/11/2016,132,0,31.3,15.4,23.9,64,17,31,3
Barstow,234,Newberry Springs II,San Bernardino,05/12/2016,133,0,33.6,13.4,25.1,58,13,24,2.9
Barstow,234,Newberry Springs II,San Bernardino,5/13/2016,134,0,35.5,15.6,26.2,43,12,25,4
Barstow,234,Newberry Springs II,San Bernardino,5/14/2016,135,0,32.7,16.5,23.8,50,12,31,5.6
Barstow,234,Newberry Springs II,San Bernardino,5/15/2016,136,0.3,27.9,16.2,21.2,57,21,38,7.8
Barstow,234,Newberry Springs II,San Bernardino,5/16/2016,137,0,29,14.6,22.2,59,19,33,4.6
Barstow,234,Newberry Springs II,San Bernardino,5/17/2016,138,0.1,25.1,14.6,20.5,51,29,38,3.2
Barstow,234,Newberry Springs II,San Bernardino,5/18/2016,139,0,30.7,11.9,23,60,19,33,2.8
Barstow,234,Newberry Springs II,San Bernardino,5/19/2016,140,0,31.8,17.2,25.2,45,20,27,5.7
Barstow,234,Newberry Springs II,San Bernardino,5/20/2016,141,0,24.1,11.4,18.7,58,22,35,6.7
Barstow,234,Newberry Springs II,San Bernardino,5/21/2016,142,0,22.7,10.2,16,60,22,39,7.1
Barstow,234,Newberry Springs II,San Bernardino,5/22/2016,143,0,24.4,9.7,17.5,66,17,37,4.5
Barstow,234,Newberry Springs II,San Bernardino,5/23/2016,144,0,25.5,12.8,18.8,50,25,37,5.4
Barstow,234,Newberry Springs II,San Bernardino,5/24/2016,145,0,23.4,11.4,17.7,63,31,42,5.9
Barstow,234,Newberry Springs II,San Bernardino,5/25/2016,146,0,23.9,10.5,17.4,69,31,46,5.4
Barstow,234,Newberry Springs II,San Bernardino,5/26/2016,147,0,28.3,12.7,20.8,60,21,38,4
Barstow,234,Newberry Springs II,San Bernardino,5/27/2016,148,0,30.7,14.2,22.9,57,20,32,3.2
Barstow,234,Newberry Springs II,San Bernardino,5/28/2016,149,0,31,15.2,23.8,47,17,29,3.3
Barstow,234,Newberry Springs II,San Bernardino,5/29/2016,150,0,29.7,14.1,23.5,56,15,31,2.8
Barstow,234,Newberry Springs II,San Bernardino,5/30/2016,151,0,32.9,18,26.2,47,13,27,3
Barstow,234,Newberry Springs II,San Bernardino,5/31/2016,152,0,35.4,20.3,28.7,32,13,23,3.1
Barstow,234,Newberry Springs II,San Bernardino,06/01/2016,153,0,37.2,21.8,29.9,34,13,22,3.2
Barstow,234,Newberry Springs II,San Bernardino,06/02/2016,154,0,37.7,23.8,30.8,28,11,19,4.1
Barstow,234,Newberry Springs II,San Bernardino,06/03/2016,155,0,39.4,20.4,30.7,25,6,15,3.1
Barstow,234,Newberry Springs II,San Bernardino,06/04/2016,156,0,41.4,20.7,31.7,22,5,11,3.8
Barstow,234,Newberry Springs II,San Bernardino,06/05/2016,157,0,40.1,21.5,31.4,19,8,12,5.3
Barstow,234,Newberry Springs II,San Bernardino,06/06/2016,158,0,39.7,23.3,31,27,8,15,4.8
Barstow,234,Newberry Springs II,San Bernardino,06/07/2016,159,0,41,23.4,32.4,27,9,17,4.5
Barstow,234,Newberry Springs II,San Bernardino,06/08/2016,160,0,41.6,24.9,32.7,24,8,19,3.8
Barstow,234,Newberry Springs II,San Bernardino,06/09/2016,161,0,39.1,21.7,30.5,41,9,21,4
Barstow,234,Newberry Springs II,San Bernardino,06/10/2016,162,0,36.3,20,28.4,51,10,26,3.9
Barstow,234,Newberry Springs II,San Bernardino,06/11/2016,163,0,34.2,19,26.8,45,18,28,4.4
Barstow,234,Newberry Springs II,San Bernardino,06/12/2016,164,0,31.7,15.6,23.2,59,15,32,4.6
Barstow,234,Newberry Springs II,San Bernardino,6/13/2016,165,0,32.8,17.4,25.2,51,15,31,4.8
Barstow,234,Newberry Springs II,San Bernardino,6/14/2016,166,0,34.2,19.1,26.1,41,12,24,6.1
Barstow,234,Newberry Springs II,San Bernardino,6/15/2016,167,0.1,30.7,17.7,23.4,44,21,30,7.1
Barstow,234,Newberry Springs II,San Bernardino,6/16/2016,168,0,30.9,14.4,22.7,45,17,29,6.3
Barstow,234,Newberry Springs II,San Bernardino,6/17/2016,169,0,34.2,14.9,25.5,45,13,25,4.1
Barstow,234,Newberry Springs II,San Bernardino,6/18/2016,170,0,36,16.8,27.8,44,10,21,3.5
Barstow,234,Newberry Springs II,San Bernardino,6/19/2016,171,0,40.2,19.2,30.3,33,11,20,2.7
Barstow,234,Newberry Springs II,San Bernardino,6/20/2016,172,0,41.7,23.4,33.6,25,9,16,4.2
Barstow,234,Newberry Springs II,San Bernardino,6/21/2016,173,0,41.4,25,33.3,33,9,19,6.4
Barstow,234,Newberry Springs II,San Bernardino,6/22/2016,174,0,38.7,25.7,32.5,22,8,15,7
Barstow,234,Newberry Springs II,San Bernardino,6/23/2016,175,0,40.5,24.1,32.4,22,6,12,5.8
Barstow,234,Newberry Springs II,San Bernardino,6/24/2016,176,0,38.2,21.8,30.9,22,8,14,6.2
Barstow,234,Newberry Springs II,San Bernardino,6/25/2016,177,0,38.8,19.3,29.8,22,8,17,3.1
Barstow,234,Newberry Springs II,San Bernardino,6/26/2016,178,0,41.9,21.5,32.5,25,11,19,3.2
Barstow,234,Newberry Springs II,San Bernardino,6/27/2016,179,0,41.6,25.5,33.3,30,17,22,3.6
Barstow,234,Newberry Springs II,San Bernardino,6/28/2016,180,0,38.4,25.2,32.5,35,17,25,3.6
Barstow,234,Newberry Springs II,San Bernardino,6/29/2016,181,0,40.4,25.3,32.7,32,12,22,3.7
Barstow,234,Newberry Springs II,San Bernardino,6/30/2016,182,0,39.6,22.8,32.2,48,14,24,3.5
Barstow,234,Newberry Springs II,San Bernardino,07/01/2016,183,0,36.9,24.5,29.2,57,31,45,4.2
Barstow,234,Newberry Springs II,San Bernardino,07/02/2016,184,0,39.3,20,30.5,63,9,28,4
Barstow,234,Newberry Springs II,San Bernardino,07/03/2016,185,0,39.4,19.6,30.2,27,12,16,3.6
Barstow,234,Newberry Springs II,San Bernardino,07/04/2016,186,0,40.2,20.6,30.5,30,6,14,4.1
Barstow,234,Newberry Springs II,San Bernardino,07/05/2016,187,0,39.4,22.7,30.8,27,6,15,5.4
Barstow,234,Newberry Springs II,San Bernardino,07/06/2016,188,0,39.2,23.1,30.8,28,7,16,5.8
Barstow,234,Newberry Springs II,San Bernardino,07/07/2016,189,0,39.2,21.9,30.5,30,7,17,4.6
